Collect_dt,Sampling,Lat,Lon,geometry,DO  ,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,TDS,SS  ,VSS ,TOC ,CN   ,FEC_COL,Chlorophyll-A,Cl,F    ,SO4   ,ALK,As sol,Ba tot,Cu sol,Fe sol,Mn sol,Ni sol,Zn sol,Hg LL,Ca tot,Mg tot,Hardness,B tot,sn_ph_upper,sn_ph_lower,sn_P,sn_DO,sn_CL,sn_FEC,sn_TDS,sn_NH3,sn_F,sn_SO4,vo_ph,vo_DO,vo_NH3_N,vo_Tot P,vo_TDS,vo_FEC_COL,vo_Cl,vo_F,vo_SO4,vo_As sol,vo_Ba tot,vo_Cu sol,vo_Fe sol,vo_Mn sol,vo_Ni sol,vo_Zn sol,vo_Hg LL,vo_Ca tot,vo_Mg tot,vo_Hardness,vo_B tot,vo_CN,Q_pH,sn_ph_eff,k_const,Wn_ph,WQI,year,month,Q_DO,Q_Cl,Q_FEC_COL,Q_TDS,Q_NH3_N,Q_F,Q_SO4
2022-12-12,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),8.72,7.7,7.631,0.3,1.0,0.8,494.0,7.0,4.0,5.0,0.005,3000.0,2.7,135.6,0.443,40.397,134.3,0.002,0.02368,0.002,0.05175,0.01312,0.00231,0.01798,0.5,52.74,19.19,211.0,0.12467,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,15.043364518858379,1456.85722,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4762122984509236,0.49207076615030787,29.771828462853968,2022,12,61.24999999999999,27.12,1500.0,32.93333333333333,2.0774532212551167,2.9448199533066868,2.772886693728298
2022-12-12,WW_37,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722),9.03,7.5,7.168,0.3,1.0,0.79,498.0,5.0,4.0,5.07,0.005,3100.0,3.2,138.698,0.446,42.422,141.4,0.002,0.02527,0.00203,0.03921,0.00758,0.00205,0.01461,0.5,54.91,20.37,221.0,0.1353,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,15.423829478571546,1489.7252591000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.522575198036842,0.5075250660122806,29.99016225707678,2022,12,58.020833333333336,27.739600000000003,1550.0,33.2,1.5082801289318906,2.8916294790449513,2.8476391697640104
2022-12-14,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),9.08,7.9,9.145,0.3,1.0,0.15,810.0,6.0,4.0,6.52,0.005,930.0,5.2,151.311,0.552,205.086,217.5,0.002,0.01922,0.002,0.04387,0.01311,0.0023,0.02109,0.818,79.38,48.21,397.0,0.22599,9.5,6.5,0.05,5,500,200,1500,10.131037941324271,21.155077568091293,2107.89531745,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4546492331922234,0.48488307773074113,20.862246743405624,2022,12,57.5,30.2622,465.0,54.0,2.9611970830383223,2.6093026519202875,9.729420541058946
2022-12-14,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),13.91,8.7,1.906,0.3,1.0,0.15,396.0,14.0,4.0,5.0,0.005,30.0,56.4,91.337,0.262,74.384,142.5,0.002,0.02472,0.002,0.02,0.002,0.002,0.01,0.596,49.51,22.43,216.0,0.09556,9.5,6.5,0.05,5,500,200,1500,2.204500635093888,15.234611233431776,1516.67749415,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.9425809708645511,0.31419365695485035,7.404744851954497,2022,12,7.187499999999995,18.267400000000002,15.0,26.4,13.608524090410308,1.7197682040290663,4.904404547895493
2022-12-14,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),10.34,7.5,7.685,0.3,1.0,3.12,570.0,9.0,4.0,5.91,0.005,7600.0,31.9,135.895,0.477,94.606,156.5,0.003,0.02162,0.002,0.0364,0.01625,0.00217,0.01298,0.5,61.08,23.66,250.0,0.22848,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,16.484503208751494,1596.20564025,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5324131619678674,0.5108043873226225,43.229024303717836,2022,12,44.375,27.179000000000002,3800.0,38.0,1.5082801289318906,2.893626783649533,5.926930566739675
2022-12-14,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),10.61,7.8,5.675,0.3,1.0,1.32,1000.0,4.0,4.0,5.11,0.005,840.0,11.0,169.268,0.738,333.99,189.9,0.002,0.02884,0.002,0.03891,0.02374,0.00263,0.01,0.5,82.05,36.57,355.0,0.27031,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,19.91682907813358,1940.5207406,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4834494431107317,0.4944831477035772,16.203957420709184,2022,12,41.5625,33.8536,420.0,66.66666666666667,2.4714124742848593,3.705409114597666,17.21135945688124
2022-12-14,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),9.96,7.6,6.032,0.3,1.0,3.03,656.0,14.0,4.0,5.89,0.005,3000.0,40.1,135.519,0.475,149.098,152.2,0.003,0.02224,,0.04179,0.02925,0.00241,0.01291,0.5,60.31,24.05,250.0,0.22425,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,16.484503208751494,1596.56173105,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5128554179324172,0.5042851393108058,26.52654811070026,2022,12,48.33333333333332,27.103800000000003,1500.0,43.733333333333334,1.7613695004928893,2.881494176590206,9.338693086545657
2022-12-14,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),10.82,7.8,8.189,0.3,1.0,3.09,646.0,13.0,4.0,5.7,0.005,60.0,41.0,137.763,0.453,128.521,157.4,0.003,0.0209,0.002,0.02334,0.00993,0.00234,0.01308,0.5,63.89,26.45,268.0,0.22634,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,17.11444935638093,1658.88015085,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.465387421721552,0.48846247390718395,12.414382076330611,2022,12,39.37499999999999,27.5526,30.0,43.06666666666667,2.4714124742848593,2.64688621040036,7.747455410455458
2022-12-14,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),8.24,7.5,8.721,0.3,1.0,1.28,576.0,27.0,5.0,5.46,0.005,640.0,4.1,151.087,0.572,98.501,141.1,0.002,0.02192,0.00444,0.03171,0.01613,0.00408,0.01698,0.5,60.29,22.69,244.0,0.23488,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,16.269907920359397,1560.3368566500003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5305027958420645,0.5101675986140215,23.312613229020233,2022,12,66.25,30.217399999999998,320.0,38.4,1.5082801289318906,3.5156929147965617,6.312803519329724
2022-12-19,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),9.1,7.4,6.136,0.3,1.0,1.12,458.0,6.0,4.0,5.0,0.005,4200.0,3.6,118.945,0.458,72.444,115.3,0.002,0.01485,,0.03363,0.01488,0.00301,0.01409,1.468,45.41,16.77,182.0,0.12719,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,13.890232954766445,1368.80453775,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5214781967484121,0.5071593989161374,33.96603551919349,2022,12,57.29166666666667,23.789,2100.0,30.533333333333335,1.3059587905198942,3.2972809130809932,5.292501449409372
2022-12-28,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),9.54,7.6,5.475,0.3,1.06,0.59,550.0,6.0,4.0,5.09,0.005,480.0,2.3,151.449,0.42,79.604,141.6,0.002,0.01586,0.002,0.04131,0.02093,0.00414,0.01548,1.52,52.99,19.53,213.0,0.16987,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,15.120111048493921,1449.0078245500001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.500286124495305,0.5000953748317684,18.17988050079014,2022,12,52.70833333333334,30.289800000000003,240.0,36.666666666666664,1.7613695004928893,2.7777573766023047,5.493690141026091
2023-01-03,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),8.8,7.3,6.58,0.3,1.0,0.83,756.0,5.0,4.0,6.0,0.005,920.0,3.5,247.92,0.5,90.0,149.0,0.002,0.02,0.002,0.04,0.022,0.004,0.016,1.3,57.86,21.32,232.0,0.155,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,15.833292751319934,1425.6687640000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.555192563473278,0.5183975211577593,22.9602934083508,2023,1,60.41666666666666,49.584,460.0,50.4,1.1444312426347893,3.1579028307824206,6.312826813115195
2023-01-09,WW_128,41.82777778,-87.84294444,POINT (-87.84294444 41.82777778),11.9,8.0,5.12,0.3,1.0,0.62,694.0,14.0,4.0,5.0,0.005,2900.0,9.9,239.09,0.3,64.0,179.0,0.002,0.036,0.002,0.06,0.019,0.003,0.01,3.2,73.25,28.66,301.0,0.097,9.5,6.5,0.05,5,500,200,1500,8.407577998275155,18.220730745820372,1681.0650155,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3977847799230851,0.4659282599743617,18.895970210988512,2023,1,28.124999999999996,47.818,1450.0,46.266666666666666,3.5682095374142957,1.6464762263654906,3.8071103383806038
2023-01-09,WW_128,41.82777778,-87.84294444,POINT (-87.84294444 41.82777778),11.9,8.0,5.12,0.3,1.0,0.62,694.0,14.0,4.0,5.0,0.005,2900.0,9.9,239.09,0.3,64.0,179.0,0.002,0.036,0.002,0.06,0.019,0.003,0.01,3.2,73.25,28.66,301.0,0.097,9.5,6.5,0.05,5,500,200,1500,8.407577998275155,18.220730745820372,1681.0650155,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3977847799230851,0.4659282599743617,18.895970210988512,2023,1,28.124999999999996,47.818,1450.0,46.266666666666666,3.5682095374142957,1.6464762263654906,3.8071103383806038
2023-01-09,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),12.6,8.1,3.42,0.3,1.0,0.25,682.0,10.0,4.0,5.0,0.005,590.0,7.8,213.47,0.2,60.0,199.0,0.002,0.039,0.002,0.04,0.021,0.002,0.01,2.3,72.61,30.47,307.0,0.07,9.5,6.5,0.05,5,500,200,1500,6.948317540274035,18.415752197571017,1726.8096365,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3517163627787905,0.4505721209262635,8.704698313984535,2023,1,20.833333333333336,42.694,295.0,45.46666666666667,4.317591967568141,1.0860267767198746,3.4746157730282046
2023-01-09,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),12.2,8.1,3.09,0.3,1.0,0.23,682.0,13.0,4.0,5.0,0.005,590.0,6.3,214.21,0.2,59.0,198.0,0.002,0.039,0.002,0.04,0.021,0.002,0.01,2.5,71.63,30.07,303.0,0.065,9.5,6.5,0.05,5,500,200,1500,6.948317540274035,18.285935204905936,1711.7880194999998,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3510030918999556,0.4503343639666519,9.827477905537291,2023,1,25.000000000000004,42.842,295.0,45.46666666666667,4.317591967568141,1.093736785999012,3.446688452535931
2023-01-09,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),13.2,8.2,2.88,0.3,1.0,0.27,670.0,15.0,5.0,5.0,0.005,240.0,7.9,219.17,0.2,58.0,192.0,0.002,0.038,0.002,0.04,0.015,0.002,0.01,4.4,68.9,28.82,291.0,0.065,9.5,6.5,0.05,5,500,200,1500,5.727034268294239,17.891670893276977,1664.1282515000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.2951635025812864,0.4317211675270955,5.975041502178373,2023,1,14.583333333333337,43.834,120.0,44.666666666666664,5.238313338909933,1.1178385808289852,3.4853082956629313
2023-01-09,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),7.8,7.3,5.37,0.4,1.0,0.59,718.0,9.0,4.0,5.0,0.005,300.0,1.2,237.71,0.5,84.0,150.0,0.002,0.023,0.002,0.04,0.028,0.003,0.018,1.8,59.52,21.42,237.0,0.139,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,16.01645067373041,1453.2391444999998,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.556973639722416,0.5189912132408053,23.822880964498502,2023,1,70.83333333333334,47.542,150.0,47.86666666666667,1.5259083235130526,3.1217902779177003,5.7801911211868
2023-01-17,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),11.9,8.1,0.5,0.3,1.0,0.15,360.0,4.0,4.0,5.0,0.005,20.0,3.8,107.38,0.1,28.0,135.0,0.002,0.028,0.002,0.1,0.003,0.002,0.01,1.1,46.53,14.14,174.0,0.042,9.5,6.5,0.05,5,500,200,1500,6.948317540274035,13.557489827555353,1351.1155710000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3167946935811279,0.43893156452704263,8.442336615350742,2023,1,28.124999999999996,21.476,10.0,24.0,4.317591967568141,0.737599668315825,2.072361580384747
2023-01-17,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),9.3,7.1,6.62,0.3,1.0,1.3,582.0,4.0,4.0,6.0,0.005,9900.0,1.0,186.07,0.5,44.0,125.0,0.002,0.025,0.004,0.05,0.005,0.002,0.027,0.8,50.16,17.7,198.0,0.153,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,14.536110856037867,1362.5170065,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5601605697443037,0.5200535232481013,56.41344951955805,2023,1,55.20833333333332,37.214,4950.0,38.8,0.9129461930281627,3.4397095959977144,3.229317490357505
2023-01-17,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),11.3,8.0,4.75,0.3,1.0,0.21,824.0,7.0,4.0,5.0,0.005,530.0,12.9,298.64,0.3,53.0,196.0,0.002,0.038,0.003,0.05,0.04,0.002,0.012,2.2,72.28,29.81,303.0,0.091,9.5,6.5,0.05,5,500,200,1500,8.407577998275155,18.285935204905936,1631.8285879999999,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3981321606606314,0.4660440535535438,12.404497038680239,2023,1,34.37499999999999,59.728,265.0,54.93333333333333,3.5682095374142957,1.6406051789985177,3.2478901515604535
2023-01-17,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),8.4,7.1,8.0,0.4,1.0,1.37,510.0,6.0,4.0,5.0,0.006,4600.0,2.4,145.68,0.5,48.0,151.0,0.002,0.028,0.003,0.06,0.013,0.002,0.023,1.3,58.68,22.0,237.0,0.163,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,16.01645067373041,1540.396156,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5760030737305866,0.5253343579101956,38.97705063364084,2023,1,64.58333333333333,29.136,2300.0,34.0,1.217261590704217,3.1217902779177003,3.1160815231221597
2023-01-17,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),8.0,7.7,6.38,0.3,1.0,0.65,676.0,5.0,4.0,5.0,0.006,70.0,1.9,195.4,0.5,94.0,154.0,0.002,0.024,0.002,0.05,0.029,0.004,0.019,2.6,61.25,22.33,245.0,0.181,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,16.30584120552547,1521.95043,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.487578994131909,0.49585966471063636,21.375286488378855,2023,1,68.75,39.08,35.0,45.06666666666667,2.0774532212551167,3.0663858043126764,6.176285255230027
2023-01-17,WW_37,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722),8.6,7.1,5.3,3.1,4.0,1.51,640.0,4.0,4.0,6.0,0.005,31000.0,3.4,215.24,0.5,48.0,160.0,0.002,0.029,0.004,0.05,0.02,0.002,0.022,0.5,53.07,19.89,214.0,0.135,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,15.15835982685764,1392.1747580000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5671032717103712,0.5223677572367904,142.01357000754473,2023,1,62.5,43.048,15500.0,42.666666666666664,9.433777327957682,3.2985099028596623,3.447843004204217
2023-01-23,WW_100,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),9.3,7.5,5.13,0.4,1.0,0.72,432.0,4.0,4.0,5.0,0.005,1400.0,2.6,162.91,0.4,43.0,143.0,0.002,0.027,0.006,0.03,0.01,0.002,0.018,0.8,51.25,19.46,208.0,0.103,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,14.927613625125272,1420.2526845000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.517519654457711,0.505839884819237,22.624359980562915,2023,1,55.20833333333332,32.582,700.0,28.8,2.0110401719091873,2.6795977578542347,3.0276302568748985
2023-01-23,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),6.9,7.2,5.39,1.6,2.0,1.3,510.0,5.0,4.0,5.0,0.005,2400.0,3.2,185.11,0.5,47.0,145.0,0.002,0.026,0.003,0.04,0.016,0.002,0.023,1.6,52.47,19.45,211.0,0.116,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,15.043364518858379,1409.9687745,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5575420296914,0.5191806765638,35.11486941450109,2023,1,80.20833333333333,37.022,1200.0,34.0,5.416563588055261,3.3237245522648835,3.3334071541170855
2023-01-23,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),9.5,7.6,6.7,0.4,1.0,0.97,508.0,5.0,4.0,5.0,0.005,140.0,12.4,189.06,0.5,52.0,149.0,0.002,0.026,0.003,0.03,0.012,0.002,0.021,,57.66,21.49,232.0,0.125,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,15.833292751319934,1481.412127,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.50705587381909,0.5023519579396967,17.19988355933279,2023,1,53.12499999999999,37.812,70.0,33.86666666666667,2.3484926673238524,3.1579028307824206,3.510164325798043
2023-01-23,WW_75,41.819575,-87.74331389,POINT (-87.74331389 41.819575),8.6,7.5,8.41,0.6,1.0,1.17,484.0,5.0,4.0,5.0,0.005,130.0,3.2,168.85,0.5,52.0,150.0,0.002,0.027,0.004,0.04,0.015,0.002,0.022,3.2,61.1,23.01,247.0,0.125,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,16.377505702173174,1554.2550075000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5314433849686602,0.5104811283228867,20.298174146705414,2023,1,62.5,33.77,65.0,32.266666666666666,3.016560257863781,3.052967949409132,3.3456543327237758
2023-01-23,WW_41,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),9.2,7.2,9.16,0.3,1.0,2.15,632.0,4.0,4.0,6.0,0.005,9000.0,1.9,214.81,0.5,87.0,151.0,0.002,0.017,0.002,0.03,0.034,0.004,0.02,1.1,63.42,24.32,259.0,0.157,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,16.80199748904106,1553.6909895000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.574768717604913,0.5249229058683044,53.666717670166065,2023,1,56.25,42.962,4500.0,42.13333333333333,1.0156056727603615,2.975836654696087,5.5995690641160145
2023-01-23,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),8.0,7.5,7.36,1.6,2.0,2.3,614.0,6.0,4.0,6.0,0.005,11000.0,1.7,198.4,0.6,116.0,159.0,0.002,0.02,0.002,0.04,0.038,0.004,0.018,3.5,59.98,22.54,243.0,0.168,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,16.233906739456934,1511.9488800000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5301355549734712,0.510045184991157,64.25623889866372,2023,1,68.75,39.68,5500.0,40.93333333333333,8.044160687636749,3.6959680108404487,7.672217065963235
2023-01-23,WW_48,41.67955,-87.99958889,POINT (-87.99958889 41.67955),8.5,7.3,6.32,0.3,1.0,0.76,612.0,8.0,4.0,5.0,0.005,3400.0,2.1,196.78,0.5,110.0,148.0,0.002,0.021,0.002,0.03,0.02,0.003,0.016,2.9,60.82,22.12,243.0,0.14,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,16.233906739456934,1513.4831010000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.559070282898256,0.5196900942994187,33.60175258864872,2023,1,63.54166666666667,39.356,1700.0,40.8,1.1444312426347893,3.079973342367041,7.268003185983375
2023-01-30,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),10.4,8.0,6.2,0.3,1.0,0.15,914.0,4.0,4.0,6.0,0.005,660.0,5.8,264.16,0.5,216.0,252.0,0.002,0.029,0.002,0.05,0.019,0.002,0.015,2.1,83.86,50.83,419.0,0.2,9.5,6.5,0.05,5,500,200,1500,8.407577998275155,21.779568274999786,2079.786072,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4157573501484388,0.4719191167161463,15.6881364831586,2023,1,43.74999999999999,52.83200000000001,330.0,60.93333333333333,3.5682095374142957,2.2957296200124286,10.385683552168725
2023-01-30,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),12.3,8.1,2.48,0.3,1.0,0.35,510.0,24.0,4.0,5.0,0.005,840.0,3.6,172.12,0.3,73.0,166.0,0.002,0.026,0.002,0.02,0.007,0.002,0.015,12.2,58.84,21.03,234.0,0.12,9.5,6.5,0.05,5,500,200,1500,6.948317540274035,15.906772002237846,1504.6155540000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3360934171298398,0.44536447237661325,10.32313573721319,2023,1,23.95833333333332,34.424,420.0,34.0,4.317591967568141,1.8859891872329249,4.8517376951162365
2023-01-30,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),9.3,7.3,8.6,0.3,1.0,2.04,934.0,12.0,4.0,6.0,0.005,3700.0,1.4,387.39,0.5,104.0,179.0,0.003,0.028,0.002,0.05,0.02,0.002,0.019,3.4,75.14,26.71,298.0,0.191,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,18.12254870330525,1529.8769004999997,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5748496957459237,0.5249498985819746,32.58123949807755,2023,1,55.20833333333332,77.478,1850.0,62.266666666666666,1.1444312426347893,2.7589938268937217,6.79793256346379
2023-01-30,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),12.1,8.1,4.24,0.3,1.0,0.62,1494.0,9.0,4.0,6.0,0.005,1100.0,3.2,582.8,0.5,288.0,208.0,0.002,0.047,0.002,0.03,0.054,0.002,0.01,1.8,93.77,36.4,384.0,0.15,9.5,6.5,0.05,5,500,200,1500,6.948317540274035,20.778552270691375,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3641703484411962,0.4547234494803987,12.270778099949036,2023,1,26.041666666666668,116.55999999999999,550.0,99.6,4.317591967568141,2.4063274163006123,
2023-01-30,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),9.9,7.4,7.7,0.3,1.0,1.44,1178.0,9.0,4.0,6.0,0.005,2700.0,1.5,531.1,0.5,123.0,172.0,0.002,0.031,0.002,0.03,0.029,0.002,0.014,2.5,77.51,27.49,307.0,0.17,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,18.415752197571017,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5653535943050225,0.5217845314350075,26.62783072989247,2023,1,48.95833333333333,106.22,1350.0,78.53333333333333,1.3059587905198942,2.715066941799687,
2023-01-30,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),9.3,7.6,6.85,0.3,1.0,1.19,788.0,9.0,4.0,6.0,0.005,200.0,2.6,256.85,0.4,132.0,180.0,0.002,0.028,0.002,0.03,0.025,0.002,0.011,2.9,75.69,28.48,306.0,0.156,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,18.383371349730478,1682.1464075000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5274083152147806,0.5091361050715936,18.185123617036947,2023,1,55.20833333333332,51.370000000000005,100.0,52.53333333333333,1.7613695004928893,2.1758794531769303,7.847117195712942
2023-01-30,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),9.5,7.6,8.15,0.3,1.0,1.18,720.0,5.0,4.0,6.0,0.005,330.0,1.9,282.98,0.5,103.0,154.0,0.002,0.02,0.002,0.03,0.022,0.004,0.017,4.5,67.18,25.03,271.0,0.168,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,17.21752246133941,1532.092991,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5187288482299326,0.5062429494099775,18.02983332503843,2023,1,53.12499999999999,56.596,165.0,48.0,1.7613695004928893,2.904018282088556,6.722829528302437
2023-02-06,WW_128,41.82777778,-87.84294444,POINT (-87.84294444 41.82777778),13.5,8.1,10.92,0.3,1.0,1.56,872.0,5.0,4.0,6.0,0.005,1200.0,5.0,388.96,0.4,81.0,171.0,0.002,0.03713,0.00333,0.03039,0.02591,0.00283,0.01997,1.201,75.18,29.92,311.0,0.20004,9.5,6.5,0.05,5,500,200,1500,6.948317540274035,18.544792425229527,1574.9326320000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3523049568219625,0.45076831894065417,8.420759983303208,2023,2,11.45833333333333,77.792,600.0,58.13333333333333,4.317591967568141,2.1569397533714874,5.143077129409558
