Collect_dt,Sampling,Lat,Lon,geometry,DO  ,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,TDS,SS  ,VSS ,TOC ,CN   ,FEC_COL,Chlorophyll-A,Cl,F    ,SO4   ,ALK,As sol,Ba tot,Cu sol,Fe sol,Mn sol,Ni sol,Zn sol,Hg LL,Ca tot,Mg tot,Hardness,B tot,sn_ph_upper,sn_ph_lower,sn_P,sn_DO,sn_CL,sn_FEC,sn_TDS,sn_NH3,sn_F,sn_SO4,vo_ph,vo_DO,vo_NH3_N,vo_Tot P,vo_TDS,vo_FEC_COL,vo_Cl,vo_F,vo_SO4,vo_As sol,vo_Ba tot,vo_Cu sol,vo_Fe sol,vo_Mn sol,vo_Ni sol,vo_Zn sol,vo_Hg LL,vo_Ca tot,vo_Mg tot,vo_Hardness,vo_B tot,vo_CN,Q_pH,sn_ph_eff,k_const,Wn_ph,WQI,year,month
2021-08-23,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),8.5,7.6,2.837,0.3,1.18,1.484,450.0,23.0,8.0,5.66,0.005,140.0,,86.437,0.311,79.738,127.0,0.00235,0.02425,0.002,0.02067,0.00442,0.00252,0.01,2.689,47.39,18.47,194.0,0.12843,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,14.376966998729417,1442.55363915,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4926236816168341,0.4975412272056114,19.95729757272474,2021,8
2021-08-23,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),8.15,7.6,2.282,0.3,1.172,1.708,422.0,21.0,7.0,5.0,0.005,30.0,,86.543,0.303,85.91,127.0,0.00253,0.02536,0.002,0.02,0.00336,0.00234,0.01,1.482,46.88,18.07,191.0,0.12239,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,14.256614979721583,1431.7126518500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4913049646832939,0.4971016548944313,20.613644423733405,2021,8
2021-08-23,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),6.12,7.2,4.694,0.3,1.445,0.951,490.0,8.0,4.0,5.8,0.005,,,113.353,0.4,95.16,127.4,0.002,0.02276,0.002,0.02002,0.00709,0.00549,0.01,2.377,50.45,18.53,202.0,0.19784,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,14.693780617249345,1445.7044413499998,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5537571269914803,0.5179190423304935,27.902347553543404,2021,8
2021-08-30,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.61,7.2,3.712,0.3,1.077,0.743,378.0,12.0,4.0,5.0,0.005,99.0,7.8,99.021,0.359,64.217,111.7,0.002,0.02122,0.002,0.02,0.01245,0.0039,0.01,,41.29,14.48,163.0,0.14884,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,13.088232961571205,1319.64976195,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5337051477741142,0.5112350492580381,32.76615243180445,2021,8
2021-09-07,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),6.52,8.0,6.292,0.3,1.0,0.881,704.0,51.0,7.0,6.03,0.005,1200.0,4.2,210.767,0.413,72.302,157.0,0.00257,0.04744,0.00247,0.02582,0.01215,0.00398,0.01048,2.939,65.88,27.41,277.0,0.18397,9.5,6.5,0.05,5,500,200,1500,8.407577998275155,17.42210433123834,1621.96351265,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3928445632399693,0.46428152107998977,28.57023253793802,2021,9
2021-09-07,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),6.26,8.0,4.529,0.3,1.0,0.567,676.0,11.0,4.0,6.1,0.005,50.0,3.1,213.887,0.355,70.03,157.1,0.00218,0.04131,0.00228,0.02,0.01075,0.00308,0.01,1.667,61.27,25.48,258.0,0.17343,9.5,6.5,0.05,5,500,200,1500,8.407577998275155,16.76697404753625,1550.9849166500003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3884528313231317,0.4628176104410439,25.22706310874651,2021,9
2021-09-07,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),8.54,8.2,3.273,0.3,1.0,0.374,650.0,5.0,4.0,5.99,0.005,10.0,1.4,206.139,0.306,61.958,147.5,0.00213,0.0358,0.00211,0.03777,0.00659,0.0027,0.005,0.781,56.28,24.02,239.0,0.14497,9.5,6.5,0.05,5,500,200,1500,5.727034268294239,16.08921482595856,1490.29886005,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.284628959267729,0.42820965308924297,17.724035627057777,2021,9
2021-09-07,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.03,7.3,4.253,0.355,1.009,0.575,466.0,7.0,4.0,5.0,0.005,10.0,3.4,,0.395,,125.5,0.0017,0.02093,0.00182,0.01595,0.00881,0.00646,0.00851,2.74,49.38,17.52,195.0,0.15434,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,14.41689356079751,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.541994417815806,0.5139981392719354,31.186707888226653,2021,9
2021-09-13,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),6.99,7.4,0.59,0.3,1.0,0.15,186.0,7.0,4.0,5.0,0.005,90.0,2.0,15.068,0.112,23.536,111.7,0.002,0.02337,0.002,0.02449,0.002,0.002,0.01,2.879,36.22,12.45,142.0,0.02664,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,12.149862293912692,1027.5395546,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4974305189575876,0.49914350631919585,24.300918688393647,2021,9
2021-09-13,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),7.47,7.1,4.874,1.096,2.086,2.299,408.0,5.0,4.0,5.07,0.005,360.0,1.0,91.861,0.549,38.438,127.6,0.002,0.01983,0.002,0.02696,0.01423,0.00637,0.0221,0.5,47.44,17.04,189.0,0.14358,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,14.175896048883226,1419.51583995,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.555988471935251,0.518662823978417,25.18467590746274,2021,9
2021-09-13,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),7.13,7.5,4.816,0.3,1.0,0.518,624.0,13.0,4.0,6.28,0.005,440.0,1.5,205.37,0.397,46.155,141.2,0.002,0.03465,0.00286,0.02834,0.01369,0.00217,0.01,2.106,49.96,21.68,214.0,0.11851,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,15.15835982685764,1401.5221415,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5198498955040676,0.5066166318346892,25.872919130056818,2021,9
2021-09-13,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),5.98,7.3,5.237,0.392,1.175,1.713,452.0,6.0,4.0,5.0,0.005,310.0,1.0,104.563,0.514,38.49,127.3,0.002,0.02233,0.002,0.03284,0.01591,0.00671,0.01891,0.66,47.6,17.32,190.0,0.13214,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,14.216304434476783,1411.06661085,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5379926620586102,0.5126642206862034,29.38881213605987,2021,9
2021-09-13,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),6.67,7.5,3.744,0.3,1.0,1.743,510.0,4.0,4.0,5.0,0.005,30.0,7.2,107.708,0.419,85.976,129.9,0.002,0.0185,0.002,0.02,0.0047,0.00372,0.01,0.563,50.67,19.04,205.0,0.14698,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,14.811091174134862,1461.7911386000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5163529568465226,0.5054509856155075,25.675555309910933,2021,9
2021-09-13,WW_37,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722),6.75,7.3,5.146,0.3,1.075,1.357,456.0,9.0,4.0,5.0,0.005,300.0,1.0,109.211,0.532,39.571,126.0,0.002,0.02306,0.002,0.05404,0.00993,0.00656,0.01896,0.5,49.88,18.09,199.0,0.12831,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,14.575664798950477,1438.8865224500005,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5421384824257418,0.5140461608085806,26.93205804489173,2021,9
2021-09-20,WW_100,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),7.55,7.9,0.757,0.3,1.0,0.155,194.0,4.0,4.0,5.0,0.005,2900.0,2.0,24.324,0.156,25.475,110.6,0.002,0.02419,0.0044,0.02,0.002,0.002,0.01,1.701,37.67,12.96,147.0,0.03332,9.5,6.5,0.05,5,500,200,1500,10.131037941324271,12.378784233145465,1372.2233278000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3865419907267835,0.4621806635755945,30.99101489918445,2021,9
2021-09-20,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),6.37,7.1,3.46,0.3,1.101,0.882,356.0,5.0,4.0,5.0,0.005,40.0,3.5,86.703,0.439,37.998,122.5,0.002,0.02361,0.00331,0.02,0.00709,0.00554,0.01379,1.622,46.78,16.57,185.0,0.1056,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,14.013268812234124,1410.0799238500003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5539975526439413,0.5179991842146471,27.27201338419973,2021,9
2021-09-20,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),5.6,7.5,1.953,0.356,1.331,0.51,338.0,18.0,8.0,5.0,0.005,40.0,29.5,77.36,0.349,34.778,125.9,0.002,0.02242,0.002,0.02997,0.00495,0.00277,0.01,,45.74,16.19,181.0,0.0903,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,13.849013735750638,1404.6074120000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5055813670791263,0.501860455693042,28.86151185017865,2021,9
2021-09-20,WW_75,41.819575,-87.74331389,POINT (-87.74331389 41.819575),5.9,7.3,2.644,0.3,1.0,0.836,344.0,6.0,4.0,5.0,0.005,10.0,9.3,75.025,0.373,35.126,121.6,0.002,0.02308,0.00265,0.02,0.00276,0.00357,0.01,0.899,45.45,16.07,180.0,0.09259,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,13.807689489835933,1403.2385737500003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5330751182077884,0.5110250394025961,28.264362073119237,2021,9
2021-09-20,WW_41,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),6.68,7.2,4.47,0.3,1.028,0.999,482.0,7.0,4.0,5.01,0.005,3700.0,7.4,103.778,0.488,60.54,115.0,0.002,0.01824,0.002,0.0232,0.00518,0.00538,0.01317,1.088,50.79,17.31,198.0,0.15292,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,14.536110856037867,1440.4516451000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5519709897654654,0.5173236632551551,40.477243824673785,2021,9
2021-09-20,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),6.4,7.6,3.145,0.3,1.054,1.476,498.0,5.0,4.0,5.06,0.005,10.0,7.5,114.213,0.461,83.189,130.8,0.002,0.01859,0.002,0.02,0.00338,0.00428,0.01,0.5,53.75,19.96,216.0,0.20761,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,15.234611233431776,1495.0127783500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.501453673496712,0.5004845578322373,26.24828534322723,2021,9
2021-09-20,WW_48,41.67955,-87.99958889,POINT (-87.99958889 41.67955),8.07,7.4,3.761,0.378,1.402,1.266,512.0,8.0,4.0,5.41,0.005,180.0,20.7,110.754,0.456,86.77,130.4,0.002,0.02016,0.002,0.04893,0.00335,0.00434,0.01,0.548,54.97,20.37,221.0,0.22801,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,15.423829478571546,1516.1896242999999,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5383994120334283,0.5127998040111428,22.134970928132322,2021,9
2021-09-27,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),6.67,7.7,5.964,0.3,1.126,0.667,592.0,8.0,4.0,5.12,0.005,91.0,5.2,101.526,0.533,132.826,160.5,0.00233,0.02709,0.002,0.02055,0.02841,0.00206,0.01,4.264,61.09,28.69,271.0,0.1488,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,17.21752246133941,1703.9390017,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.49495672949532,0.49831890983177335,25.628773500230327,2021,9
2021-09-27,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),8.54,8.0,1.064,0.3,1.0,0.178,300.0,13.0,4.0,5.0,0.005,10.0,14.8,51.805,0.259,57.215,126.3,0.002,0.02743,0.002,0.02,0.002,0.002,0.01,4.137,41.07,16.63,171.0,0.06107,9.5,6.5,0.05,5,500,200,1500,8.407577998275155,13.430900281487066,1393.00727475,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.360334407932093,0.453444802644031,18.03121401905367,2021,9
2021-09-27,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),7.46,7.4,5.366,0.327,1.331,1.93,442.0,13.0,4.0,5.0,0.005,100.0,15.3,97.407,0.443,72.938,145.3,0.00227,0.02115,0.002,0.02,0.01173,0.00236,0.01021,2.96,50.75,19.21,206.0,0.13515,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,14.850018729043494,1475.12690065,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5324499732791739,0.5108166577597246,23.676065105554617,2021,9
2021-09-27,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),6.25,7.8,7.179,0.3,1.081,2.352,1422.0,19.0,4.0,6.03,0.005,960.0,5.1,196.142,0.548,586.823,186.7,0.00231,0.03568,0.002,0.02659,0.03012,0.00264,0.0105,0.753,78.46,31.97,328.0,0.28852,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,19.0848773827629,1818.4043189000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4785728423888613,0.4928576141296204,30.028759473920715,2021,9
2021-09-27,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),7.4,7.6,3.51,0.686,1.78,2.203,524.0,31.0,5.0,5.0,0.005,20.0,25.6,103.351,0.428,110.072,152.2,0.00241,0.02475,0.002,0.02,0.01237,0.00253,0.01081,5.237,53.67,20.83,220.0,0.15648,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,15.386144851926264,1519.62043545,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.502936931766227,0.500978977255409,23.350625303182085,2021,9
2021-09-27,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),5.94,7.6,4.878,0.343,1.467,2.71,598.0,39.0,5.0,5.53,0.005,10.0,14.3,118.555,0.443,144.893,148.9,0.00249,0.02998,0.002,0.02,0.00848,0.00328,0.01017,0.917,56.34,21.74,230.0,0.18878,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,15.759521152618442,1541.0234872500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5064439480573732,0.5021479826857911,27.783907505957217,2021,9
2021-09-27,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.47,7.4,6.524,0.3,1.172,1.125,462.0,5.0,4.0,5.0,0.005,70.0,5.4,103.551,0.438,84.4,121.2,0.002,0.01866,0.002,0.02073,0.01007,0.00541,0.01,1.099,47.08,17.2,188.0,0.16798,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,14.135389065897469,1404.86462545,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5244176670407836,0.5081392223469279,29.78426058883858,2021,9
2021-10-04,WW_128,41.82777778,-87.84294444,POINT (-87.84294444 41.82777778),6.15,7.7,12.86,0.3,1.259,2.665,546.0,19.0,4.0,6.68,0.005,1800.0,7.3,155.817,0.508,73.219,124.7,0.002,0.032,0.00423,0.04521,0.01489,0.0049,,1.922,56.3,23.09,236.0,0.23443,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,15.979962547886451,1527.21571015,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.484821567799009,0.4949405225996697,33.46297112470818,2021,10
2021-10-04,WW_128,41.82777778,-87.84294444,POINT (-87.84294444 41.82777778),6.15,7.7,12.86,0.3,1.259,2.665,546.0,19.0,4.0,6.68,0.005,1800.0,7.3,155.817,0.508,73.219,124.7,0.002,0.032,0.00423,0.04521,0.01489,0.0049,,1.922,56.3,23.09,236.0,0.23443,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,15.979962547886451,1527.21571015,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.484821567799009,0.4949405225996697,33.46297112470818,2021,10
2021-10-04,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),6.45,7.9,10.772,0.3,1.249,1.357,674.0,23.0,4.0,5.91,0.005,1100.0,5.9,177.715,0.501,75.532,144.3,0.00223,0.04102,0.00326,0.0385,0.00861,0.00519,,2.253,59.26,23.43,244.0,0.23265,9.5,6.5,0.05,5,500,200,1500,10.131037941324271,16.269907920359397,1535.1188092500001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4248644449308405,0.47495481497694686,28.946073834933433,2021,10
2021-10-04,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),5.7,7.8,9.028,0.3,1.0,0.848,684.0,13.0,4.0,5.49,0.005,570.0,4.4,198.837,0.495,96.137,159.6,0.00206,0.0431,0.00273,0.02656,0.01503,0.0053,,1.762,64.17,28.07,276.0,0.25783,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,17.388150143579093,1629.6816191500004,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4673418211899767,0.4891139403966589,30.003524733074414,2021,10
2021-10-04,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),8.33,8.0,7.912,0.3,1.0,0.574,702.0,9.0,4.0,5.57,0.005,110.0,6.8,192.314,0.452,76.32,158.4,0.00207,0.03946,0.00487,0.02388,0.00925,0.00473,,1.391,60.28,24.96,253.0,0.19611,9.5,6.5,0.05,5,500,200,1500,8.407577998275155,16.590910932720963,1553.5146263000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.3872357941301354,0.4624119313767118,19.47318553154727,2021,10
2021-10-04,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.12,7.3,6.484,0.31,1.125,1.362,506.0,8.0,4.0,5.0,0.005,40.0,4.9,107.979,0.429,81.148,133.4,0.002,0.0201,0.002,0.02133,0.01073,0.00592,,1.38,49.47,18.07,198.0,0.1847,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,14.536110856037867,1436.4730880500003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5416918584755739,0.5138972861585246,31.092465360424534,2021,10
2021-10-11,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),7.24,7.8,0.257,0.3,1.0,0.15,174.0,7.0,4.0,5.0,0.005,140.0,1.0,14.856,0.11,24.06,113.3,0.002,0.02292,0.002,0.02206,0.002,0.002,0.01,1.449,35.99,12.36,141.0,0.02553,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,12.103634820588162,1016.3123932,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4144588183105693,0.4714862727701898,22.600252419847074,2021,10
2021-10-11,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),7.53,7.3,7.578,0.424,1.238,1.589,394.0,5.0,4.0,5.0,0.005,370.0,1.0,91.041,0.429,39.677,134.3,0.002,0.02306,0.002,0.02932,0.00925,0.0027,0.01881,0.5,51.02,17.91,201.0,0.13662,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,14.65449901657397,1463.25482095,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5430442714845352,0.5143480904948451,24.644597198687233,2021,10
2021-10-11,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),6.79,7.8,4.101,0.3,1.0,0.216,546.0,27.0,4.0,6.6,0.005,730.0,1.3,182.686,0.297,47.57,150.1,0.002,0.03706,0.00206,0.05769,0.01651,0.002,0.01,4.101,49.12,19.44,203.0,0.09746,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,14.732972749688434,1383.6228237,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4451323971409642,0.48171079904698805,26.787094700277283,2021,10
2021-10-11,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),6.41,7.5,7.008,0.3,1.129,0.994,458.0,12.0,4.0,5.27,0.005,1000.0,1.0,124.391,0.414,43.353,148.3,0.002,0.02758,0.00476,0.04294,0.02183,0.00271,0.01296,0.908,52.46,18.91,209.0,0.12134,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,14.966282184637445,1460.3123034500004,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5179628500509812,0.5059876166836604,30.200334208767885,2021,10
2021-10-11,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.11,7.3,4.856,0.503,1.336,1.088,428.0,7.0,4.0,5.0,0.005,700.0,2.9,100.521,0.421,70.707,120.0,0.002,0.01711,0.002,0.02455,0.01875,0.00678,0.01123,0.933,44.92,15.59,176.0,0.15591,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,13.641324992927256,1364.7717869500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5309549289566742,0.5103183096522247,36.69183365637391,2021,10
2021-10-11,WW_37,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722),6.84,7.5,6.551,0.3,1.146,1.055,436.0,12.0,4.0,5.0,0.005,720.0,1.0,114.847,0.396,41.341,140.6,0.002,0.02612,0.002,0.03439,0.01153,0.00241,0.01354,1.266,51.33,18.39,204.0,0.11518,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,14.772076056897317,1451.4499486500004,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.515931847076237,0.505310615692079,27.72828678331835,2021,10
2021-10-18,WW_100,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),7.46,7.7,2.51,0.3,1.0,0.376,312.0,5.0,4.0,5.0,0.005,340.0,1.0,69.049,0.245,32.618,123.3,0.002,0.02579,0.00598,0.02803,0.00706,0.002,0.01,9.208,40.81,13.85,159.0,0.06653,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,12.913995525185875,1333.7139445500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4525729239046912,0.4841909746348971,23.32699665380827,2021,10
2021-10-18,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),6.51,7.5,3.712,0.3,1.0,0.566,392.0,9.0,4.0,5.0,0.005,90.0,1.1,99.002,0.318,36.545,128.3,0.002,0.02564,0.00279,0.03058,0.01283,0.00247,0.01,4.598,43.26,14.76,169.0,0.08107,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,13.345938253084855,1341.1489559000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4993609770252496,0.4997869923417499,26.077769277303187,2021,10
2021-10-18,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),5.01,7.5,3.511,0.329,1.023,0.453,382.0,7.0,4.0,5.0,0.005,60.0,12.2,97.22,0.344,38.894,126.1,0.002,0.02196,0.002,0.02361,0.01083,0.00283,0.01,,43.75,14.98,171.0,0.0904,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,13.430900281487066,1349.9969990000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.50043830941859,0.50014610313953,30.700507287682665,2021,10
2021-10-18,WW_75,41.819575,-87.74331389,POINT (-87.74331389 41.819575),5.99,7.5,3.99,0.3,1.0,0.51,396.0,4.0,4.0,5.0,0.005,40.0,1.8,98.942,0.281,35.704,121.2,0.002,0.02333,0.0027,0.0361,0.00947,0.0024,0.01,4.581,41.67,14.08,162.0,0.07667,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,13.044859971201726,1316.1443789,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4954515567972206,0.4984838522657402,27.423140245460914,2021,10
2021-10-18,WW_41,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),6.97,7.2,6.325,0.3,1.0,0.231,424.0,4.0,4.0,5.0,0.005,4900.0,1.0,102.331,0.355,45.636,105.5,0.002,0.01597,0.002,0.03344,0.0075,0.00401,0.01071,0.853,36.41,11.84,140.0,0.12194,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,12.057256089036759,1234.1704264500001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.518369093332011,0.5061230311106704,43.25405379941202,2021,10
2021-10-18,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.44,7.2,5.131,0.3,1.0,0.659,402.0,4.0,4.0,5.12,0.005,380.0,2.1,101.231,0.349,55.444,109.6,0.002,0.01821,0.002,0.02861,0.01909,0.00455,0.01205,2.214,41.9,14.14,163.0,0.14975,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,13.088232961571205,1317.55678145,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5337023162510313,0.5112341054170104,31.18477231589614,2021,10
